code,date,close,max,low,avg,volume,turnover in BEST,total turnover
ALK,03.09.2015,4900.00,4900.00,4850.00,4870.71,287,1397894,1397894
ALK,04.09.2015,4900.00,4900.00,4900.00,4900.00,133,651700,651700
ALK,07.09.2015,4900.00,4901.00,4900.00,4900.57,175,857600,857600
ALK,09.09.2015,4900.00,4900.00,4900.00,4900.00,132,646800,646800
ALK,10.09.2015,4902.00,4902.00,4900.00,4900.70,92,450864,450864
ALK,11.09.2015,4912.00,4912.00,4902.00,4904.13,191,936688,936688
ALK,14.09.2015,4949.00,4950.00,4920.00,4945.73,449,2220632,2220632
ALK,15.09.2015,4920.00,4921.00,4910.00,4914.76,170,835509,835509
ALK,16.09.2015,4920.00,4920.00,4920.00,4920.00,74,364080,364080
ALK,17.09.2015,4950.00,4950.00,4930.00,4944.22,77,380705,380705
ALK,18.09.2015,4940.00,4950.00,4931.00,4945.71,115,568757,568757
ALK,21.09.2015,4940.00,4951.00,4940.00,4947.40,124,613477,613477
ALK,22.09.2015,4980.00,4980.00,4950.00,4958.23,95,471032,471032
ALK,23.09.2015,4960.00,4960.00,4952.00,4959.33,60,297560,297560
ALK,24.09.2015,4976.00,4998.00,4975.00,4982.30,210,1046282,1046282
ALK,25.09.2015,4977.00,4977.00,4977.00,4977.00,4,19908,19908
ALK,28.09.2015,4995.00,4995.00,4986.00,4994.81,513,2562340,2562340
ALK,29.09.2015,4970.00,4990.00,4970.00,4977.19,242,1204479,1204479
ALK,30.09.2015,4970.00,4970.00,4970.00,4970.00,10,49700,49700
ALK,01.10.2015,4985.00,4995.00,4984.00,4990.11,231,1152715,1152715
ALK,02.10.2015,5000.00,5000.00,4990.00,4998.02,710,3548596,3548596
ALK,05.10.2015,5000.00,5000.00,4940.00,4999.38,589,2944637,2944637
ALK,06.10.2015,5030.00,5030.00,5030.00,5030.00,49,246470,246470
ALK,07.10.2015,5010.00,5030.00,5005.00,5005.50,1.000,5005500,5005500
ALK,08.10.2015,5090.00,5090.00,5040.00,5072.81,224,1136310,1136310
ALK,09.10.2015,5051.00,5100.00,5050.00,5058.71,217,1097739,1097739
ALK,13.10.2015,5052.00,5052.00,5050.00,5050.67,111,560624,560624
ALK,14.10.2015,5052.00,5053.00,5050.00,5051.10,105,530366,530366
ALK,15.10.2015,5052.00,5053.00,5052.00,5052.04,233,1177126,1177126
ALK,16.10.2015,5052.00,5052.00,5052.00,5052.00,32,161664,161664
ALK,19.10.2015,5054.00,5055.00,5052.00,5054.29,87,439723,439723
ALK,20.10.2015,5055.00,5055.00,5054.00,5054.68,238,1203015,1203015
ALK,21.10.2015,5053.00,5053.00,5050.00,5050.61,155,782845,782845
ALK,22.10.2015,5056.00,5070.00,5054.00,5061.57,265,1341316,1341316
ALK,26.10.2015,5058.00,5058.00,5055.00,5056.88,8,40455,40455
ALK,27.10.2015,5051.00,5058.00,5050.00,5051.16,253,1277944,1277944
ALK,28.10.2015,5100.00,5100.00,5053.00,5095.95,464,2364520,2364520
ALK,29.10.2015,5100.00,5101.00,5057.00,5099.21,113,576211,576211
ALK,30.10.2015,5102.00,5150.00,5102.00,5118.00,30,153540,153540
ALK,02.11.2015,5150.00,5150.00,5100.00,5133.08,229,1175476,1175476
ALK,03.11.2015,5156.00,5200.00,5151.00,5179.18,110,569710,569710
ALK,04.11.2015,5208.00,5208.00,5203.00,5204.53,262,1363586,1363586
ALK,05.11.2015,5300.00,5300.00,5249.00,5280.28,300,1584085,1584085
ALK,06.11.2015,5350.00,5350.00,5300.00,5319.11,554,2946785,2946785
ALK,09.11.2015,5302.00,5335.00,5302.00,5306.70,196,1040114,1040114
ALK,10.11.2015,5290.00,5302.00,5200.00,5297.91,721,3819790,3819790
ALK,11.11.2015,5300.00,5300.00,5300.00,5300.00,150,795000,795000
ALK,12.11.2015,5300.00,5300.00,5300.00,5300.00,34,180200,180200
ALK,13.11.2015,5250.00,5250.00,5250.00,5250.00,15,78750,78750
ALK,16.11.2015,5250.00,5250.00,5250.00,5250.00,6,31500,31500
ALK,17.11.2015,5250.00,5250.00,5250.00,5250.00,52,273000,273000
ALK,18.11.2015,5250.00,5250.00,5250.00,5250.00,312,1638000,1638000
ALK,19.11.2015,5256.00,5300.00,5255.00,5270.07,341,1797095,1797095
ALK,20.11.2015,5350.00,5350.00,5349.00,5349.45,55,294220,294220
ALK,23.11.2015,5350.00,5350.00,5300.00,5346.34,112,598790,598790
ALK,24.11.2015,5499.00,5500.00,5360.00,5446.35,202,1100162,1100162
ALK,25.11.2015,5420.00,5450.00,5402.00,5433.08,711,3862920,3862920
ALK,26.11.2015,5404.00,5404.00,5403.00,5403.08,65,351200,351200
ALK,27.11.2015,5402.00,5406.00,5402.00,5404.10,155,837635,837635
ALK,30.11.2015,5402.00,5403.00,5402.00,5402.80,51,275543,275543
ALK,01.12.2015,5403.00,5403.00,5403.00,5403.00,10,54030,54030
ALK,03.12.2015,5403.00,5403.00,5402.00,5402.62,16,86442,86442
ALK,04.12.2015,5407.00,5408.00,5406.00,5407.05,86,465006,465006
ALK,07.12.2015,5400.00,5449.00,5400.00,5400.86,145,783125,783125
ALK,09.12.2015,5400.00,5400.00,5400.00,5400.00,84,453600,453600
ALK,10.12.2015,5400.00,5400.00,5400.00,5400.00,136,734400,734400
ALK,11.12.2015,5450.00,5450.00,5401.00,5422.45,138,748298,748298
ALK,14.12.2015,5417.00,5421.00,5416.00,5418.83,72,390156,390156
ALK,15.12.2015,5420.00,5421.00,5420.00,5420.91,236,1279334,1279334
ALK,16.12.2015,5420.00,5421.00,5420.00,5420.37,108,585400,585400
ALK,17.12.2015,5420.00,5420.00,5420.00,5420.00,137,742540,742540
ALK,18.12.2015,5420.00,5420.00,5420.00,5420.00,64,346880,346880
ALK,21.12.2015,5403.00,5403.00,5401.00,5402.54,13,70233,70233
ALK,22.12.2015,5416.00,5416.00,5404.00,5409.99,161,871008,871008
ALK,23.12.2015,5450.00,5450.00,5430.00,5439.52,21,114230,114230
ALK,24.12.2015,5485.00,5485.00,5450.00,5452.88,78,425325,425325
ALK,25.12.2015,5426.00,5485.00,5426.00,5482.64,55,301545,301545
ALK,28.12.2015,5400.00,5435.00,5400.00,5428.92,130,705760,705760
ALK,29.12.2015,5432.00,5435.00,5405.00,5423.90,92,498999,498999
ALK,30.12.2015,5442.00,5480.00,5432.00,5444.71,210,1143390,1143390
ALK,04.01.2016,5412.00,5430.00,5412.00,5414.21,38,205740,205740
ALK,05.01.2016,5411.00,5415.00,5410.00,5411.82,119,644006,644006
ALK,08.01.2016,5429.00,5429.00,5410.00,5424.15,135,732260,732260
ALK,11.01.2016,5411.00,5411.00,5411.00,5411.00,22,119042,119042
ALK,12.01.2016,5400.00,5400.00,5400.00,5400.00,228,1231200,1231200
ALK,13.01.2016,5401.00,5401.00,5400.00,5400.58,115,621067,621067
ALK,14.01.2016,5400.00,5401.00,5400.00,5400.38,189,1020671,1020671
ALK,15.01.2016,5401.00,5402.00,5401.00,5401.13,156,842576,842576
ALK,18.01.2016,5350.00,5402.00,5350.00,5390.12,153,824689,824689
ALK,20.01.2016,5350.00,5400.00,5350.00,5368.64,132,708660,708660
ALK,21.01.2016,5351.00,5390.00,5350.00,5355.53,207,1108594,1108594
ALK,22.01.2016,5397.00,5399.00,5351.00,5384.24,71,382281,382281
ALK,25.01.2016,5350.00,5352.00,5350.00,5350.72,79,422707,422707
ALK,26.01.2016,5350.00,5350.00,5350.00,5350.00,25,133750,133750
ALK,27.01.2016,5400.00,5400.00,5352.00,5398.37,478,2580423,2580423
ALK,28.01.2016,5400.00,5400.00,5400.00,5400.00,100,540000,540000
ALK,29.01.2016,5300.00,5400.00,5300.00,5333.80,71,378700,378700
ALK,01.02.2016,5250.00,5301.00,5250.00,5277.19,124,654371,654371
ALK,02.02.2016,5250.00,5250.00,5201.00,5220.75,67,349790,349790
ALK,03.02.2016,5300.00,5300.00,5251.00,5267.90,290,1527690,1527690
ALK,04.02.2016,5370.00,5370.00,5370.00,5370.00,38,204060,204060
ALK,05.02.2016,5300.00,5301.00,5300.00,5300.44,91,482340,482340
ALK,08.02.2016,5300.00,5301.00,5300.00,5300.14,143,757920,757920
ALK,09.02.2016,5300.00,5375.00,5300.00,5311.54,13,69050,69050
ALK,10.02.2016,5374.00,5374.00,5300.00,5318.87,222,1180790,1180790
ALK,11.02.2016,5253.00,5399.00,5253.00,5372.28,131,703769,703769
ALK,12.02.2016,5300.00,5300.00,5300.00,5300.00,50,265000,265000
ALK,15.02.2016,5300.00,5301.00,5300.00,5300.40,350,1855140,1855140
ALK,16.02.2016,5220.00,5300.00,5215.00,5272.07,70,369045,369045
ALK,17.02.2016,5300.00,5300.00,5231.00,5289.57,165,872779,872779
ALK,18.02.2016,5300.00,5397.00,5300.00,5305.71,34,180394,180394
ALK,22.02.2016,5300.00,5349.00,5300.00,5311.53,85,451480,451480
ALK,23.02.2016,5300.00,5301.00,5300.00,5300.36,55,291520,291520
ALK,24.02.2016,5300.00,5300.00,5300.00,5300.00,61,323300,323300
ALK,25.02.2016,5375.00,5375.00,5349.00,5365.74,87,466819,466819
ALK,26.02.2016,5350.00,5351.00,5350.00,5350.30,333,1781650,1781650
ALK,29.02.2016,5390.00,5397.00,5302.00,5389.62,261,1406692,1406692
ALK,01.03.2016,5350.00,5350.00,5350.00,5350.00,18,96300,96300
ALK,02.03.2016,5350.00,5351.00,5349.00,5349.93,108,577792,577792
ALK,03.03.2016,5330.00,5331.00,5330.00,5330.05,57,303813,303813
ALK,04.03.2016,5330.00,5348.00,5301.00,5313.46,110,584481,584481
ALK,07.03.2016,5330.00,5330.00,5300.00,5321.08,167,888620,888620
ALK,08.03.2016,5340.00,5340.00,5306.00,5312.41,106,563115,563115
ALK,09.03.2016,5344.00,5350.00,5311.00,5343.01,345,1843340,1843340
ALK,10.03.2016,5350.00,5350.00,5300.00,5346.02,756,4041589,4041589
ALK,11.03.2016,5300.00,5350.00,5300.00,5330.05,101,538335,538335
ALK,14.03.2016,5300.00,5301.00,5300.00,5300.88,113,599000,599000
ALK,15.03.2016,5300.00,5301.00,5300.00,5300.17,168,890429,890429
ALK,16.03.2016,5301.00,5301.00,5301.00,5301.00,5,26505,26505
ALK,17.03.2016,5350.00,5350.00,5348.00,5348.98,228,1219568,1219568
ALK,18.03.2016,5305.00,5349.00,5305.00,5318.12,57,303133,303133
ALK,21.03.2016,5330.00,5331.00,5301.00,5327.17,406,2162829,2162829
ALK,22.03.2016,5301.00,5320.00,5301.00,5318.26,700,3722785,3722785
ALK,23.03.2016,5301.00,5301.00,5301.00,5301.00,90,477090,477090
ALK,24.03.2016,5320.00,5320.00,5310.00,5316.43,28,148860,148860
ALK,25.03.2016,5300.00,5310.00,5300.00,5303.27,100,530327,530327
ALK,28.03.2016,5299.00,5299.00,5299.00,5299.00,16,84784,84784
ALK,29.03.2016,5220.00,5222.00,5220.00,5220.39,89,464615,464615
ALK,31.03.2016,5200.00,5200.00,5200.00,5200.00,40,208000,208000
ALK,01.04.2016,5200.00,5201.00,5200.00,5200.30,50,260015,260015
ALK,04.04.2016,5299.00,5299.00,5201.00,5213.27,62,323223,323223
ALK,05.04.2016,5299.00,5300.00,5297.00,5299.12,433,2294517,2294517
ALK,06.04.2016,5300.00,5320.00,5300.00,5304.29,1.886,10003900,10003900
ALK,07.04.2016,5220.00,5300.00,5220.00,5299.20,301,1595060,1595060
ALK,08.04.2016,5300.00,5300.00,5300.00,5300.00,276,1462800,1462800
ALK,11.04.2016,5300.00,5300.00,5298.00,5299.35,115,609425,609425
ALK,12.04.2016,5300.00,5300.00,5300.00,5300.00,1.791,9492300,9492300
ALK,13.04.2016,5300.00,5300.00,5298.00,5299.72,108,572370,572370
ALK,14.04.2016,5300.00,5300.00,5300.00,5300.00,686,3635800,3635800
ALK,15.04.2016,5300.00,5300.00,5300.00,5300.00,83,439900,439900
ALK,18.04.2016,5310.00,5350.00,5301.00,5332.26,1.380,7358513,7358513
ALK,19.04.2016,5300.00,5301.00,5251.00,5299.74,265,1404432,1404432
ALK,20.04.2016,5199.00,5199.00,5199.00,5199.00,15,77985,77985
ALK,21.04.2016,4950.00,5045.00,4950.00,4999.88,41,204995,204995
ALK,22.04.2016,5000.00,5000.00,5000.00,5000.00,309,1545000,1545000
ALK,25.04.2016,5000.00,5000.00,4999.00,4999.71,340,1699900,1699900
ALK,26.04.2016,5000.00,5000.00,5000.00,5000.00,38,190000,190000
ALK,27.04.2016,5000.00,5000.00,5000.00,5000.00,50,250000,250000
ALK,28.04.2016,5001.00,5001.00,5001.00,5001.00,45,225045,225045
ALK,03.05.2016,5003.00,5005.00,5001.00,5002.52,132,660332,660332
ALK,04.05.2016,5002.00,5010.00,5002.00,5004.57,115,575526,575526
ALK,05.05.2016,5000.00,5010.00,5000.00,5004.22,463,2316954,2316954
ALK,06.05.2016,5000.00,5000.00,5000.00,5000.00,44,220000,220000
ALK,09.05.2016,5002.00,5002.00,5001.00,5001.71,34,170058,170058
ALK,10.05.2016,5000.00,5001.00,5000.00,5000.80,364,1820290,1820290
ALK,11.05.2016,5000.00,5050.00,5000.00,5004.18,282,1411180,1411180
ALK,12.05.2016,4900.00,4950.00,4900.00,4911.44,90,442030,442030
ALK,13.05.2016,4900.00,4900.00,4900.00,4900.00,60,294000,294000
ALK,16.05.2016,4902.00,4902.00,4902.00,4902.00,1,4902,4902
ALK,17.05.2016,5050.00,5050.00,4999.00,5005.87,571,2858350,2858350
ALK,18.05.2016,5000.00,5050.00,5000.00,5046.23,75,378467,378467
ALK,19.05.2016,5000.00,5000.00,5000.00,5000.00,20,100000,100000
ALK,20.05.2016,5000.00,5049.00,5000.00,5035.00,14,70490,70490
ALK,23.05.2016,5050.00,5050.00,5050.00,5050.00,144,727200,727200
ALK,25.05.2016,5050.00,5050.00,5050.00,5050.00,144,727200,727200
ALK,26.05.2016,5040.00,5040.00,5040.00,5040.00,134,675360,675360
ALK,27.05.2016,5000.00,5000.00,5000.00,5000.00,121,605000,605000
ALK,30.05.2016,5000.00,5000.00,5000.00,5000.00,30,150000,150000
ALK,01.06.2016,4951.00,4952.00,4951.00,4951.20,156,772387,772387
ALK,02.06.2016,4916.00,4949.00,4916.00,4927.00,15,73905,73905
ALK,03.06.2016,4944.00,4944.00,4915.00,4919.03,145,713260,713260
ALK,06.06.2016,4950.00,4951.00,4945.00,4948.87,75,371165,371165
ALK,07.06.2016,4950.00,4950.00,4950.00,4950.00,60,297000,297000
ALK,08.06.2016,4998.00,4998.00,4960.00,4962.81,162,803976,803976
ALK,09.06.2016,4961.00,4961.00,4960.00,4960.07,151,748971,748971
ALK,10.06.2016,4998.00,4998.00,4960.00,4965.95,123,610812,610812
ALK,13.06.2016,4990.00,4990.00,4990.00,4990.00,35,174650,174650
ALK,14.06.2016,4990.00,4990.00,4990.00,4990.00,10,49900,49900
ALK,15.06.2016,4984.00,4984.00,4962.00,4975.87,63,313480,313480
ALK,16.06.2016,4960.00,4960.00,4960.00,4960.00,101,500960,500960
ALK,20.06.2016,4999.00,4999.00,4960.00,4979.87,98,488027,488027
ALK,21.06.2016,5000.00,5000.00,4997.00,4999.71,557,2784836,2784836
ALK,22.06.2016,5006.00,5006.00,5000.00,5000.50,298,1490150,1490150
ALK,23.06.2016,5002.00,5002.00,5002.00,5002.00,3,15006,15006
ALK,24.06.2016,5008.00,5008.00,5007.00,5007.30,285,1427080,1427080
ALK,27.06.2016,5012.00,5012.00,5011.00,5011.97,192,962299,962299
ALK,28.06.2016,5011.00,5011.00,5011.00,5011.00,317,1588487,1588487
ALK,29.06.2016,5011.00,5011.00,5011.00,5011.00,211,1057321,1057321
ALK,30.06.2016,5014.00,5015.00,5014.00,5014.15,290,1454103,1454103
ALK,01.07.2016,5049.00,5049.00,5014.00,5020.43,49,246001,246001
ALK,04.07.2016,5020.00,5020.00,5000.00,5012.96,272,1363525,1363525
ALK,06.07.2016,5040.00,5050.00,5040.00,5040.77,260,1310600,1310600
ALK,08.07.2016,5021.00,5021.00,5021.00,5021.00,15,75315,75315
ALK,11.07.2016,5021.00,5021.00,5021.00,5021.00,3,15063,15063
ALK,12.07.2016,5041.00,5041.00,5028.00,5035.78,426,2145242,2145242
ALK,13.07.2016,5040.00,5040.00,5020.00,5033.52,184,926168,926168
ALK,14.07.2016,5041.00,5041.00,5041.00,5041.00,25,126025,126025
ALK,15.07.2016,5041.00,5043.00,5041.00,5042.44,80,403395,403395
ALK,18.07.2016,5040.00,5040.00,5033.00,5039.86,255,1285165,1285165
ALK,19.07.2016,5040.00,5040.00,5040.00,5040.00,332,1673280,1673280
ALK,20.07.2016,5051.00,5051.00,5051.00,5051.00,238,1202138,1202138
ALK,21.07.2016,5100.00,5100.00,5051.00,5099.13,357,1820390,1820390
ALK,22.07.2016,5100.00,5100.00,5100.00,5100.00,165,841500,841500
ALK,25.07.2016,5100.00,5100.00,5051.00,5097.60,503,2564095,2564095
ALK,26.07.2016,5100.00,5100.00,5054.00,5096.07,82,417878,417878
ALK,27.07.2016,5100.00,5100.00,5080.00,5080.65,62,315000,315000
ALK,28.07.2016,5100.00,5100.00,5100.00,5100.00,138,703800,703800
ALK,29.07.2016,5120.00,5150.00,5120.00,5136.10,136,698510,698510
ALK,01.08.2016,5200.00,5200.00,5121.00,5166.45,132,681972,681972
ALK,03.08.2016,5200.00,5201.00,5180.00,5198.35,112,582215,582215
ALK,04.08.2016,5250.00,5250.00,5250.00,5250.00,269,1412250,1412250
ALK,05.08.2016,5300.00,5300.00,5250.00,5278.69,183,966000,966000
ALK,08.08.2016,5220.00,5430.00,5220.00,5278.33,18,95010,95010
ALK,09.08.2016,5300.00,5300.00,5300.00,5300.00,562,2978600,2978600
ALK,10.08.2016,5202.00,5202.00,5202.00,5202.00,6,31212,31212
ALK,11.08.2016,5202.00,5202.00,5202.00,5202.00,14,72828,72828
ALK,12.08.2016,5204.00,5211.00,5201.00,5205.36,164,853679,853679
ALK,15.08.2016,5205.00,5205.00,5204.00,5204.91,123,640204,640204
ALK,16.08.2016,5250.00,5254.00,5250.00,5253.96,106,556920,556920
ALK,17.08.2016,5303.00,5303.00,5303.00,5303.00,290,1537870,1537870
ALK,18.08.2016,5306.00,5350.00,5305.00,5327.91,314,1672965,1672965
ALK,19.08.2016,5350.00,5350.00,5305.00,5340.29,209,1116121,1116121
ALK,22.08.2016,5352.00,5352.00,5351.00,5351.04,151,808007,808007
ALK,23.08.2016,5350.00,5361.00,5350.00,5354.67,205,1097708,1097708
ALK,24.08.2016,5400.00,5400.00,5360.00,5384.87,76,409250,409250
ALK,25.08.2016,5355.00,5355.00,5355.00,5355.00,3,16065,16065
ALK,26.08.2016,5356.00,5357.00,5356.00,5356.30,100,535630,535630
ALK,29.08.2016,5351.00,5357.00,5350.00,5351.14,198,1059525,1059525
ALK,30.08.2016,5398.00,5398.00,5360.00,5381.95,150,807292,807292
ALK,31.08.2016,5350.00,5360.00,5350.00,5352.84,90,481756,481756
ALK,01.09.2016,5396.00,5397.00,5360.00,5391.24,42,226432,226432
ALK,02.09.2016,5396.00,5396.00,5350.00,5352.82,170,909980,909980
ALK,05.09.2016,5305.00,5350.00,5305.00,5328.61,274,1460039,1460039
ALK,06.09.2016,5325.00,5325.00,5305.00,5314.34,300,1594302,1594302
ALK,07.09.2016,5311.00,5345.00,5311.00,5337.15,13,69383,69383
ALK,09.09.2016,5350.00,5350.00,5350.00,5350.00,8,42800,42800
ALK,12.09.2016,5350.00,5351.00,5350.00,5350.45,123,658105,658105
ALK,13.09.2016,5350.00,5350.00,5350.00,5350.00,55,294250,294250
ALK,14.09.2016,5350.00,5351.00,5350.00,5350.49,113,604605,604605
ALK,15.09.2016,5350.00,5350.00,5350.00,5350.00,60,321000,321000
ALK,16.09.2016,5351.00,5352.00,5351.00,5351.56,45,240820,240820
ALK,19.09.2016,5352.00,5352.00,5351.00,5351.50,90,481635,481635
ALK,20.09.2016,5353.00,5353.00,5351.00,5351.29,85,454860,454860
ALK,21.09.2016,5371.00,5391.00,5352.00,5386.95,291,1567602,1567602
ALK,22.09.2016,5399.00,5399.00,5354.00,5364.78,106,568667,568667
ALK,23.09.2016,5399.00,5399.00,5370.00,5385.56,78,420074,420074
ALK,26.09.2016,5361.00,5361.00,5360.00,5360.43,42,225138,225138
ALK,27.09.2016,5371.00,5380.00,5361.00,5372.66,105,564129,564129
ALK,28.09.2016,5400.00,5400.00,5372.00,5398.46,178,960925,960925
ALK,29.09.2016,5400.00,5420.00,5385.00,5399.21,126,680300,680300
ALK,30.09.2016,5450.00,5450.00,5410.00,5445.04,1.454,7917086,7917086
ALK,03.10.2016,5430.00,5450.00,5417.00,5444.79,351,1911121,1911121
ALK,04.10.2016,5450.00,5450.00,5407.00,5435.10,50,271755,271755
ALK,05.10.2016,5490.00,5490.00,5450.00,5462.63,38,207580,207580
ALK,06.10.2016,5450.00,5450.00,5450.00,5450.00,30,163500,163500
ALK,07.10.2016,5450.00,5450.00,5450.00,5450.00,181,986450,986450
ALK,10.10.2016,5460.00,5489.00,5457.00,5461.34,99,540673,540673
ALK,12.10.2016,5489.00,5489.00,5460.00,5466.24,169,923795,923795
ALK,13.10.2016,5470.00,5490.00,5470.00,5478.86,185,1013590,1013590
ALK,14.10.2016,5411.00,5450.00,5411.00,5437.00,30,163110,163110
ALK,17.10.2016,5460.00,5460.00,5411.00,5451.87,113,616061,616061
ALK,18.10.2016,5430.00,5431.00,5430.00,5430.05,402,2182880,2182880
ALK,19.10.2016,5450.00,5450.00,5430.00,5441.18,34,185000,185000
ALK,20.10.2016,5450.00,5450.00,5431.00,5444.72,177,963716,963716
ALK,21.10.2016,5450.00,5489.00,5430.00,5482.09,130,712672,712672
ALK,25.10.2016,5430.00,5450.00,5430.00,5444.08,169,920050,920050
ALK,26.10.2016,5430.00,5430.00,5430.00,5430.00,105,570150,570150
ALK,27.10.2016,5400.00,5430.00,5400.00,5424.00,60,325440,325440
ALK,28.10.2016,5450.00,5450.00,5401.00,5406.82,303,1638266,1638266
ALK,31.10.2016,5400.00,5400.00,5400.00,5400.00,412,2224800,2224800
ALK,01.11.2016,5353.00,5380.00,5352.00,5354.46,437,2339901,2339901
ALK,02.11.2016,5400.00,5400.00,5400.00,5400.00,30,162000,162000
ALK,03.11.2016,5450.00,5450.00,5400.00,5421.13,142,769800,769800
ALK,04.11.2016,5488.00,5488.00,5401.00,5454.13,90,490872,490872
ALK,07.11.2016,5486.00,5486.00,5451.00,5484.85,152,833697,833697
ALK,08.11.2016,5479.00,5487.00,5460.00,5465.63,113,617616,617616
ALK,09.11.2016,5450.00,5451.00,5450.00,5450.32,47,256165,256165
ALK,10.11.2016,5478.00,5478.00,5450.00,5459.66,29,158330,158330
ALK,11.11.2016,5450.00,5450.00,5450.00,5450.00,40,218000,218000
ALK,14.11.2016,5461.00,5480.00,5410.00,5462.84,237,1294694,1294694
ALK,15.11.2016,5450.00,5490.00,5410.00,5472.47,723,3956594,3956594
ALK,16.11.2016,5450.00,5453.00,5450.00,5450.68,323,1760570,1760570
ALK,17.11.2016,5471.00,5473.00,5470.00,5470.98,223,1220029,1220029
ALK,18.11.2016,5499.00,5499.00,5470.00,5487.37,500,2743685,2743685
ALK,21.11.2016,5490.00,5490.00,5450.00,5480.96,104,570020,570020
ALK,22.11.2016,5462.00,5463.00,5462.00,5462.67,75,409700,409700
ALK,23.11.2016,5400.00,5460.00,5400.00,5447.92,472,2571420,2571420
ALK,25.11.2016,5290.00,5290.00,5290.00,5290.00,1,5290,5290
ALK,28.11.2016,5400.00,5448.00,5201.00,5422.95,66,357915,357915
ALK,29.11.2016,5400.00,5400.00,5400.00,5400.00,23,124200,124200
ALK,01.12.2016,5400.00,5400.00,5400.00,5400.00,143,772200,772200
ALK,02.12.2016,5400.00,5400.00,5390.00,5399.44,205,1106885,1106885
ALK,05.12.2016,5440.00,5440.00,5400.00,5428.33,150,814250,814250
ALK,06.12.2016,5400.00,5410.00,5400.00,5404.81,208,1124200,1124200
ALK,07.12.2016,5401.00,5401.00,5400.00,5400.41,107,577844,577844
ALK,09.12.2016,5435.00,5435.00,5410.00,5415.36,140,758150,758150
ALK,12.12.2016,5352.00,5410.00,5352.00,5399.19,154,831476,831476
ALK,13.12.2016,5350.00,5360.00,5350.00,5353.30,100,535330,535330
ALK,14.12.2016,5400.00,5400.00,5350.00,5395.18,166,895600,895600
ALK,15.12.2016,5349.00,5349.00,5349.00,5349.00,63,336987,336987
ALK,16.12.2016,5350.00,5350.00,5350.00,5350.00,120,642000,642000
ALK,19.12.2016,5330.00,5350.00,5330.00,5338.54,192,1025000,1025000
ALK,20.12.2016,5350.00,5350.00,5330.00,5348.96,249,1331890,1331890
ALK,21.12.2016,5331.00,5350.00,5330.00,5348.25,332,1775620,1775620
ALK,22.12.2016,5300.00,5300.00,5300.00,5300.00,24,127200,127200
ALK,23.12.2016,5300.00,5340.00,5300.00,5325.83,187,995930,995930
ALK,26.12.2016,5330.00,5330.00,5300.00,5304.29,35,185650,185650
ALK,27.12.2016,5350.00,5350.00,5350.00,5350.00,115,615250,615250
ALK,28.12.2016,5350.00,5389.00,5350.00,5387.14,105,565650,565650
ALK,03.01.2017,5400.00,5400.00,5400.00,5400.00,33,178200,178200
ALK,04.01.2017,5400.00,5400.00,5400.00,5400.00,57,307800,307800
ALK,05.01.2017,5400.00,5400.00,5400.00,5400.00,23,124200,124200
ALK,09.01.2017,5400.00,5430.00,5400.00,5408.82,17,91950,91950
ALK,10.01.2017,5400.00,5430.00,5400.00,5419.85,155,840076,840076
ALK,11.01.2017,5358.00,5403.00,5358.00,5398.01,180,971642,971642
ALK,12.01.2017,5400.00,5400.00,5400.00,5400.00,322,1738800,1738800
ALK,13.01.2017,5400.00,5405.00,5400.00,5402.93,140,756410,756410
ALK,16.01.2017,5400.00,5400.00,5400.00,5400.00,130,702000,702000
ALK,17.01.2017,5400.00,5400.00,5400.00,5400.00,680,3672000,3672000
ALK,18.01.2017,5400.00,5401.00,5351.00,5395.26,431,2325356,2325356
ALK,20.01.2017,5352.00,5400.00,5352.00,5399.58,230,1241904,1241904
ALK,23.01.2017,5354.00,5355.00,5354.00,5354.82,73,390902,390902
ALK,24.01.2017,5400.00,5400.00,5373.00,5398.77,308,1662822,1662822
ALK,25.01.2017,5420.00,5420.00,5402.00,5417.43,70,379220,379220
ALK,26.01.2017,5406.00,5450.00,5403.00,5425.21,71,385190,385190
ALK,27.01.2017,5450.00,5451.00,5416.00,5449.20,578,3149636,3149636
ALK,30.01.2017,5450.00,5450.00,5431.00,5449.70,127,692112,692112
ALK,31.01.2017,5499.00,5499.00,5431.00,5440.76,94,511431,511431
ALK,01.02.2017,5500.00,5500.00,5461.00,5484.97,232,1272513,1272513
ALK,02.02.2017,5483.00,5483.00,5483.00,5483.00,2,10966,10966
ALK,03.02.2017,5500.00,5500.00,5452.00,5486.36,320,1755636,1755636
